sample_set,comment_id,comment_text_original,video_id,product_category,is_hcc,hcc_id,brand_label_auto,sampling_stratum,sample_probability,sample_weight,heuristic_label_pass1,heuristic_reason_pass1,heuristic_label_pass2,heuristic_reason_pass2,heuristic_reference_label,heuristic_reference_reason,ambiguity_flags,manual_label,comment_text_model_minimal_raw,comment_text_model_social_normalized,baseline_label,baseline_confidence,emoji_only,question,negation,slang,code_mixing,very_short,potential_sarcasm,mixed_sentiment,domain_term,annotator_1_label,annotator_1_notes,annotator_2_label,annotator_2_notes,adjudicated_human_label,adjudication_notes,reference_label,reference_label_source
development,7312078235625718534,aku juga pakai seglowing ini,7312025661835578629,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;slang,,aku juga pakai seglowing ini,aku juga pakai seglowing ini,Positive,0.5,False,False,True,True,True,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7339497686208840453,ini bsa ilangi bekas jerawat ga si? ada jerawat jga 2,7312025661835578629,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,ini bsa ilangi bekas jerawat ga si? ada jerawat jga 2,ini bsa ilangi bekas jerawat ga si? ada jerawat jga 2,Negative,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7328343779596747525,berapa harganya?,7312025661835578629,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang;very_short,,berapa harganya?,berapa harganya?,Neutral,0.5,False,True,True,True,False,True,False,False,False,Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,human_adjudicated_label
development,7319427771931280134,bisa gk sih pakai nya dikulit berminyak yg gampang berjerawt,7312025661835578629,daviena_retinol,True,50,Maryame,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;slang,,bisa gk sih pakai nya dikulit berminyak yg gampang berjerawt,bisa gk sih pakai nya dikulit berminyak yg gampang berjerawt,Negative,0.5,False,False,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7315105902082900742,"weh bgus bngt ini, awalnya emng ragu takut bngt, coba rutin 2minggu beh klo mlm abis pke ni retinol pagi2 muka kya gapunya pori2",7312025661835578629,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,"weh bgus bngt ini, awalnya emng ragu takut bngt, coba rutin 2minggu beh klo mlm abis pke ni retinol pagi2 muka kya gapunya pori2","weh bgus bngt ini, awalnya emng ragu takut bngt, coba rutin 2minggu beh klo mlm abis pke ni retinol pagi2 muka kya gapunya pori2",Positive,0.5,False,True,True,True,False,False,False,False,True,Positive,"Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Positive,"Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Positive,"Kedua anotator sepakat. Nada keseluruhan menunjukkan persetujuan, kepuasan, atau penilaian positif yang cukup jelas.",Positive,human_adjudicated_label
development,7314892219084014341,cek harga,7312025661835578629,daviena_retinol,True,103,Daviena,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang;very_short,,cek harga,cek harga,Neutral,0.5,False,True,True,True,False,True,False,False,False,Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,human_adjudicated_label
development,7315204078517830405,baginda rekomendasi sunscreen untuk kulit sensitif dong aku pakek sunscreen nya emina kok malah keliatan kusam yah🙂,7312025661835578629,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;potential_sarcasm;slang,,baginda rekomendasi sunscreen untuk kulit sensitif dong aku pakek sunscreen nya emina kok malah keliatan kusam yah🙂,baginda rekomendasi sunscreen untuk kulit sensitif dong aku pakek sunscreen nya emina kok malah keliatan kusam yah🙂,Unknown,0.0,False,False,False,True,False,False,True,True,True,Negative,Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,Kedua anotator sepakat. Mengeluhkan kondisi kulit yang buruk atau hasil yang belum memuaskan.,Negative,human_adjudicated_label
development,7312045541902516997,Kalo buat kulit sensitif cenderung gampang berjerawat bisa ga si?,7312025661835578629,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,Kalo buat kulit sensitif cenderung gampang berjerawat bisa ga si?,Kalo buat kulit sensitif cenderung gampang berjerawat bisa ga si?,Negative,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7560702496214172436,"Kak aku stok ini kemaren. Tp pas ada berita daviena overclaim ga pake lagi. Tp sayang kalo dibuang, kalo di pake lagi masih aman ga ya?",7376604456818920709,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;mixed_sentiment;question;slang,,"Kak aku stok ini kemaren. Tp pas ada berita daviena overclaim ga pake lagi. Tp sayang kalo dibuang, kalo di pake lagi masih aman ga ya?","Kak aku stok ini kemaren. Tp pas ada berita daviena overclaim ga pake lagi. Tp sayang kalo dibuang, kalo di pake lagi masih aman ga ya?",Unknown,0.0,False,True,True,True,True,False,False,True,True,Negative,"Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Negative,"Adjudikasi menetapkan Negative karena keluhan, efek buruk, penolakan, atau kritik menjadi fokus utama. Bentuk pertanyaan/unsur lain tidak mengubah polaritas dominan. Mengandung kritik, ketidakpercayaan, atau tuduhan terhadap kejujuran/tanggung jawab brand atau pemilik.",Negative,human_adjudicated_label
development,7378353049834537734,moist nya dri merek apa ya kak.. nyobain originot ga cocok mlh jrwatab,7376604456818920709,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,moist nya dri merek apa ya kak.. nyobain originot ga cocok mlh jrwatab,moist nya dri merek apa ya kak.. nyobain originot ga cocok mlh jrwatab,Negative,0.5,False,True,True,True,False,False,False,True,True,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Kedua anotator sepakat. Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,human_adjudicated_label
development,7385019751414563589,wajah berminyak ga pake moist boleh ngga ka pake retinol aja?,7376604456818920709,daviena_retinol,True,60,Daviena,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,wajah berminyak ga pake moist boleh ngga ka pake retinol aja?,wajah berminyak ga pake moist boleh ngga ka pake retinol aja?,Negative,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
development,3049104154677394011,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",7376604456818920709,daviena_retinol,True,168,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_sentiment;slang,,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali","akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",Positive,0.5,False,False,True,True,True,False,False,True,True,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Kedua anotator sepakat. Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,human_adjudicated_label
development,7675484616786519570,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",7376604456818920709,daviena_retinol,True,168,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_sentiment;slang,,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali","akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",Positive,0.5,False,False,True,True,True,False,False,True,True,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Kedua anotator sepakat. Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,human_adjudicated_label
development,2870296268944714082,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok,7376604456818920709,daviena_retinol,True,168,Daviena,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;potential_sarcasm;slang,,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok,Unknown,0.0,False,False,True,True,False,False,True,True,False,Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Kedua anotator sepakat. Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,human_adjudicated_label
development,7385185627312390918,"aku juga ada ges , ada 2, 1 msih segel 1 kepake 3x. night cream gold jg ada. ori smua ada bukti CO. drpd ga kepake ada yg mau ganti murah"" aj? gratong co oyen",7378347819268082950,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,,"aku juga ada ges , ada 2, 1 msih segel 1 kepake 3x. night cream gold jg ada. ori smua ada bukti CO. drpd ga kepake ada yg mau ganti murah"" aj? gratong co oyen","aku juga ada ges , ada 2, 1 msih segel 1 kepake 3x. night cream gold jg ada. ori smua ada bukti CO. drpd ga kepake ada yg mau ganti murah"" aj? gratong co oyen",Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,human_adjudicated_label
development,7385511702635201286,ORI ga?,7378347819268082950,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang;very_short,,ORI ga?,ORI ga?,Positive,0.5,False,True,True,True,False,True,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7378522242004763398,gaes aku GK pake jeda dlu loh pas gnti daviena .. bikin purging dn breakout gk yaa😳,7378347819268082950,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;slang,,gaes aku GK pake jeda dlu loh pas gnti daviena .. bikin purging dn breakout gk yaa😳,gaes aku GK pake jeda dlu loh pas gnti daviena .. bikin purging dn breakout gk yaa😳,Negative,0.5,False,False,True,True,True,False,False,False,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
